VALENT U.S.A. LLC,5596912754,mike.meeker@valent.com,4600 Norris Canyon Road,San Ramon,CA,94583,Chemicals,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAHcAdwMBEQACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAABgcDBAUCAQj/xAA+EAABBAECAwUEBgYLAAAAAAABAAIDBAUGERIhMQcTIkFhMlFxgRQXQlJykQgVM1Sx8BYjJCdFYmN0k7LB/8QAGgEBAAMBAQEAAAAAAAAAAAAAAAEDBQQCBv/EACkRAQACAQIEBQQDAAAAAAAAAAABAgMEEQUSITETFBVBUiIyUWEzQqH/2gAMAwEAAhEDEQA/ALxQEBAQEBAQEBAQEBAQEBAQEHmSRsTC+Q7NaNyfcg59XPYq5OIK16KSU8gwHmg+3c5i6MxhuXYopAN+Fx5oPE2osPCQJb8LCRuAd+iDejtQS1hZjla6AjiDx0IQalPO4u9YEFS7FLKQSGNPNBlv5SjjuD6dZZDx+zxeaDTGqMGSAMlBufUoMj9RYeOXun34Wv8Acd0Hu3nMXSe1lq7FE5w3AceoQebGoMTWeGWL0UbiNwHb9EGNmpsI97WMyMBc47AbnmUG0MtjzbNX6VH37RuWIN1AQeZGNljcx43a4bEIPznqvHz6F1w21U4zD3nexbnq0noiWPGsm15rkzzgtrl/ePBPJjB5FBy9VPkymocg6k1zoawLRsejGct0FndmGbdkNA36ExHHSY5rB5lm2+/5lEShXYyT/T2rzP7KXz9EEs/SAJ7vF8yPa80FbYSthpu4Fy7NHYdI0cLWnbqiXvXEJp6mtwskJ7t2wIKEMOoc7JnDUfKCJIY2xnn1A5IlOe0LSNmXERaiFpoiZVZ/Vbcz4QiEe7O9IWNT3e+htCEVJGvcHc+LYoLhs6INm9LM+25rX8/DyIRCaICAgg/axppud06+aJm9up44yBzI9yCHadxzdJ9nF7LSR7XbzOBpI5hp5DZEoBp6jn7MN12IqSztkjMVhwj4uR9UHW7O8jJicpdoWGPaLMDoyCPZcBug4Om8zc07lmZGnHvMwOaOJvLYoJHrXUF/U2n8bcvxgSh7xsxvqg4GGs42B1cWcVJPMJWnvBMW+fu2QbmsGOvaxm3YWieVo6dN+SDkZ7FzYbJvp2GuaW7Fu46g9ETuvXXR/urP+1Z/1CPKOfo/nxZL8I/iiZXKiEIy/aBFishLTsUpeOM7bjoUZuXiEYrzWYaf1o1P3KVFfqtfifWjU/cpUPVa/F8PahTcCHUZCD5HZD1WvxeHdpOOfGI340uYOjS0Efkh6rX4kXaTjoNxDjTHxdeBoG6Hqtfi8fWJiuLi/VI4vfwN3Q9Vr8Xn6wcOP8HZ/wAbUPVa/F7HaBjJGhrcKXNHQCIEBExxSJ7VbkGqYbABh009w8j3LUWV11rdqS3/ANcE7ST4JsQ+/I1u4RbGqv712JdRYR0u9tlWSTbk1sfE4+iHnKR3lmk1NSMO1uoYa23JkzR4/gET5uO8xs6uDfFPXM8NFtRrz4W8AaSPXZF+O83jfZ00WK57VcIHwR5WFviZ4JNvd/JRkcTwbx4kKw3RissNeaf9jDJJ+Bhd/BExWbdodCtp3L2WgxUZtj95pCLq6bLbtV1INBZ2YAmu1gPvci6vD88+zs1ey604tdZvxNb5taw7o6a8Kt/azdOidO0N3Xslvw9WmQb/AJIs8jp6db2a8j9C43iBiFp4HQjfdHiZ0VP20X64pUhw4XCw1x73gFFc66lf46bNCTWWoMhJ3VR7mOPRsDeaKvOZ8k7V/wAbUemMhY3v6kvGtCeZMj/E/wCCLI0uS315rbQxy5nHYyYV9NU+9sHwizIN3E+iPPjY8c8uCOv5SzS2lZ5Zm5bUD3T23eJjH8+FHdptJaZ8TN1lOAAAAEab6gwXakN6s+vZYHxPGxBR5vSL15ZcitpLB1nEtpMd+PmjnrpMNfZ8kyWnMPxBslSFw6tjA3QnJgx+8OVf7RsPXDmwCSZ46Dh2B+aKL8SxR2Rq/wBpt+UgUqzIB/m8SOPJxO8/bGzgXNXZu3yfekYP9Pwo5L6zNb3caaWSd5kme6R56ucdyUc82m3WWWjRs35hDThfLIfJo6ImlLXnasJniOz2TuzazthtaFvMt36j1PkjSxcOnbmyztDYu6lwmn4nQadqtksjl37hvt8/NHu+pw4I5cUdUQt38pqK62OV8liV58Ebeg+ARn3yZc9tp6rM0XouHFMbbvtbJbPMA9GI2dJooxRzW7poEaIgICCuO1WK7AYLdexM2F3hc1riAD8kZHE4vG1onorJxL3FzyXOPUnqjFmXxECJb2MxN7KziKlXfIfMgcgizHhvknasJ5guzdrC2fMzjhHPum9PmUamHhsR1yS372qMBpljq2JhjmnbyPAOh9Si2+qwaeOXHHVX2b1Lksy930qciMnlG07AIys2pyZvulpYzH2clbZWqROe9x8vJFWPHbJblquLR+kq+BrtlkAkuOHiefs+gR9DpNJXDG890oR2iAgICDl6jxkeWxFirKwOJaSz0d5Ipz4oyUmsqDswvrzyQyDZzHFpR8ras1naXQw2nslmJOGnXdsOZe4bAIuw6bJln6YWDgezirW4ZsrJ3zx9gez80auHhta9b9XVyuosJpeEV4Ws7zbwxQj/ANRfk1OHTxtCudQazyeYkIbIa9foI4z1HqjIz63Jln8QjfVHG38LiLeZuNrU2Ek8y4jkAi3Dhtlty1XRpfTVXA1AxjQ6w4eOTbmUfRabTVw16d3dR1CAgICAgII7Jo/Ey5aXIzQ8cj9jwH2R8kck6PFOSbzDYymaxWnqp718bOEcomdT8kesmfFgqrbUevr+S4oaX9mrn7vtH5ox9RxC9+lOkIe97nuLnuLnHqSjPmZmd5fEHX05p+5nrYirsIiB8cp6AI6NPpr5rbQunAYSphKTa9VvPbxvPVxR9FgwVw12q6iLxAQEBAQEBBoZ1ll+Ksik8sn4PA4IqzRacc8vdQFuWead7rUj5JA4glx3O6Plb2tM/UwI8vqISHSelrOfsA7GOq325D5+gR2aXSWzz+lzYvGVcXVZXqRtYxo25Dmfij6LFirjry1bqLBAQEBAQEBAQfCNwgpjtHw4xubdPEzhgseIbdN/cj53iGHw8m8dpRNHAlmjdHT5qYWLbXRUmkHc/b+CO/SaO2Wea3ZcFKpBSrsgrxhkbBsAAjfpSKRtDYR7EBAQEBAQEBAQEEc11hxlsHKGt3mhBfHy80cmtw+Lin8oRorREmQeLuUYWV2ndsZHN6MzR6GbzzX7LWghjrxNihY1jGjYNA6I3YrFY2hkRIgICAgICAgICAgIPhAI2I3BQGta0BrQAB0ACD6gICAgICAgICAgICAgICAgICAgICAgICAg/9k=",,,
VALLEY TRUCK & TRACTOR CO,5304346064,awatkins@vttco.net,1003 Stabler Lane,Yuba City,CA,95993,Orchard Equipment and Services,https://valleytruckandtractor.com/wp-content/uploads/2021/05/VTT-logo-with-color-black-text.png,,,
"VICAM, A WATERS BUSINESS",4023218554,lanny_smith@waters.com,34 Maple Street,Milford,MA,1757,"Testing laboratories, Chemicals",https://uploads-ssl.webflow.com/5ec5d465612afb71ff319632/5ff77a6bbc637f1f4dc03416_vicam-waters-logo.png,,,
"WEISS MCNAIR, LLC",5308916214,fcorona@weissmcnair.com,100 Loren Avenue,Chico,CA,95928,"Orchard Equipment and Services, Custom Harvesters",https://www.weissmcnair.com/hubfs/weiss-mcnair-logo.svg,,,
WESTBRIDGE AGRICULTURAL PRODUCTS,7605998855,kshort@westbridge.com,4216 Drew's Way,Orland,CA,95963,Chemicals,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBUVFBgVFhUYGRgYGBoYGBwaGRoYGhwaGBwZGh4cGhwcIS4lHB4rIRgZJjgmKy8xNTU6HCQ7QDszPy80NTEBDAwMEA8QHxISHzEsJCw0Nz83MTQ4PjQxND42NDQ2NDQ0NDUxMTQ0NDQxNDQ0NDQ0MTQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAHIBugMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAABQYBBAcDAv/EAE0QAAIBAwEEBQcGCQoFBQAAAAECAAMEERIFBiExIkFRYZEHEzJxgaHRFBVCVJKxFiNSU3KCk8HwMzRic3SisrPS0xckNVWDQ2Ok4fH/xAAZAQEAAwEBAAAAAAAAAAAAAAAAAQIDBAX/xAAmEQEAAgECBwACAwEAAAAAAAAAAQIRAyEEEhMUMUFRYXEygdEi/9oADAMBAAIRAxEAPwDsswYzIrbu2qdrT1vxJ4Ko5sewfGRM48q2tFYzPhKxOdVN4L+qcoEor1AjU3v+AmBtC/8ArS/sl+Ez6tXL3lPUS6NE5z84X/1pf2a/CPnC/wDrS/s1+EdWPko72vyXRonOfnC/+tL+zX4R84X/ANaX9mvwjqx8k72vyXRsxmc5+cL/AOtL+yX4R84X/wBaX9kvwjqx8O9r8l0aZnNztHaHVcqfXTUfukhsfe6otRaN2qgtwWovok/0h1euTGrWVqcZS04nMfteImAZrX94lFGqOcKoyTNHVMxEZlsxOdvvReVyTRVKSfRLDUxHb/Anx847R+sJ9gf6ZlOrVyTxtPUTLo8Tm/zjtH6wn2B8I+cdo/WE+wPhHVj5KO9r8l0iJzf5x2j9YT7A+Ez847R+sJ9gfCR1Y+Sd7X5Lo8TnHzjtH6wn2B8I+cdo/WE+wPhHVj5J3tfkujxOb/OO0frCfYHwnpS3ovaBzWVKqdZTosB2/wACT1apjjaZ3iYdFiaGydp07imKlNsqfEHrBHUZvzWJddbRaMwzERCSIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgfOZzneSqau0dJ9GigwO9sHPvHhOjYnOt6qJoXy1T6FddJ7mUAY/wAMy1f4uPjc9OPmd31MzETF55ERAREQkiIgJrX9qKqFD7D2HqmzMx5RMZhN7jbUNa30OenSOhu0gcifu9kiN973z9ZLRT0V6dXHsIHhx9okVR2gbK4aqASlRGBA/LHEHx+8xsqk2GqvxeqdTE9h5D+O6Wm+Y5WtuIm2nGn79/pvKoAAAwBwE+oiVZEzMRAREQEREBETMDz3XrGhfeaX0K6lsdQYZOfcfGdGE5xu/SNXaKsvo0aZ1H+kcjHifcZ0cTbS/i9Dgs8k/M7PqIiauwiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiIHziQO+GzPlFsygdNemnrXjj2jIk/MESJjMYUvWLVms+3Mdl3XnKat18m9Y5/um3NW9tfk149LklXpp2ZPMfePCbU5fGzxsTEzWfMEREBERAjtr3b0lDoFIzhtQPDs5ERcm8ooK1SnT82SvSU54NjB5983LmgHVkPJhj/AO5IbpOLi1qWdX0qeafHnpPon2H7hEVzOE0pzWxneY2/bSRgQCOIPEeoz6kbsksmug/p0mKnvGeB/jum1f3QpoznqHDvPVIyrnbdHXn46utP6FPpP6+z7h4yZkbsW1KJqb03OpvbyEkoj6rWPck1do3Xm0L8zyUdpPKbc1dl2vyq8VedOhh27C2eA8R7jJ3naF4ibTFY8y1b03lGkKtSnTVTpxk8elyGNWczcsndkVnADEZwM8M8uc9N6Lv5TdrQU/i6HF+wv2ezGPGekTGLbFqxW0xEzMQxERAREQE1do3Qp02fr5L3k8vjNuamz7P5XeKnOnR6T9hbqHjw8YxnYxNpiseZWncnZRoW4Zh+MqnW/bx5D2D7zLLPkLPqdURiMPZ06RSsVj0zERJXIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAmDMxAqO/2zi9EVk9OidY7dP0h9x9kg7WuHVXH0hn29YnRKyBgVIyCCD6jOYW1E0K9W2bkp1U89anjw93gZhqRicvN4unLaLepSEREzcpERAzNBLn5LdU644I/QqdmD1n3H9Wb01762FRGQ9Y4esco/JvG8eYbW+lr5m4p3ajovinUx6uB8B7hIS9/H11pDiidJ+wns+7xMmKG00q7LqpWPSpDzffqH8mfHA9hkbsG10U9R9J+J9XUP47YtvOY9p1sTaJr4nf/AFJxEQhq7RuvNoz9fIes8pLbPHzds9qrfytTpceZdh0VPXwHHxkJaBbi+p0WIC0yWIP0mXjp+7wM3N5rv5TdikONO34t2F+z93jJrOM2/pelorWb+/Ef6ibW5p26Bq9RUeqS5LnBJ5+7UPGe9Lb9qzBVr0yzHAAbmTyE+rm6FC4trgnASpofhzp1+gc9wbS36svG9mzflFnXpqBrKFk4cnTpL71EvWkTV0aXDVvTOVXmrebQpUQDVqKgbgNRxnHZIzY22BWVT+UoPiJYtz6Aq3tascFaFNaK9z1CHb26VTx75Fa5nDPT0M25ZQ6bwWrEAXFMkkAdIcSeAknLfvFs4XFrXo4wXpuoOOIbB0keo4M5dsPbBqKurg2AGGeTAYYeOZNqYX1uH5IiapXa1+tCkzswHUueHSPKSO5+2bC3oDVd0POVDrf8YucnkPYPfmRWxFF1tKmmM07ZWrN1jXwRQftE/qyx+UW4SlZMgVQ9wy0FwADh/TI7wgaWpWPLXhtGNrz5W+m4YAggggEEciDxBE9JUthbZVgiKMKqhVHYFGAPdLTSfIzNXa9IiYzAzExmZgJFbU3gtbYha9xTpswyodgCR2gSUJlZpYO1n5fzNP8ANeBvbM3ls7h/N0LinUfBbSrAnAxk47OI8ZI3VylNGd2VUUZYscADtJ6pTd8r4W99aPj/ANOuvZz838J8bw7TFbZ9Xv8AN/5iQJ38M9n/AF2h+0WTlNwQCCCCMgjkQeuQ+8tunyG46C/yFT6I/IMhd0tuh6NJfyaaDn2KBAu0T4RsifcBExmMwI/ae2ra30+fr06WrOnWwXOOeMzw2dvJaV383RuKVR8E6UcM2BzOBIXbNSku1rc1SgX5JW41CoXOuny1cMzw29e263Vg1F6RIrVdXm2QnHyerz09WcQLzEirfaQbs8ZI03zA0tq7ZoWyhq9VaYY6V1dZxnAA4nhNG13usajrTS5Qu50ovEFieoZHOam8f8+2b/WVv8pp8eUKsKdCg+PQu7dvB4FsBmZW9i7bFXHf3yxgwMxEQEREBETGYGYiICIiBgyjeUCzK+bukHGmdL96Nyz7eHtl5mptC0WrTem3ospU+2VtXmjDLW0+ekwoqOGAYciAR6jxmZG7JLKXoN6VJivrUHGfV8ZJTmh48EREJJmYiBCXuzC1dSM6Hwz9mU7fX+8yaAn1MSIjCIiIJq7QuhTRn6wML3k8v47ptSGufx1wtP6FPpP3ns/d4xMotOI2edHZbeaDgkVs+cDZwQeeMzf2ValEy3pudTk88ntm9MxEEViEXty185SdPylIz2HqMve5+0/lNnRqn0immp+mnRYH2gyp1lyDNjyc3Wirc2h7VuU/RqYVwPU65/Wm2nPp6HCW81Ue4o/Jb65oHgqVC6/oONY9nSI9k6Z5OLXRZLUI6VwzXDeqoej4IEHslQ8qmx2a8tmpg/8ANAW7EdRDLgn9V38J0bad0lpaO/JaFI4/UXCj3CaRG+XXWmLTb69NlbVp3AqFDnzdV6TfpIcGcT27TNnfXNMcB5wun6NbpjwJYeyTfkU2mRVr27tk1FFcE8ywOl/vU+M9PK/s4rdW1wi5aorUR31AR5sH7Z+zFozGEaleauIT3knsCKFW5YdKvUIU/wBCn0R7C2syt+VTawe9SiG6NtTLP2B6oB494QD7U6js61S0tUTOFo0gGP6C5Y+4mcLsAb69pl8/81c62/qxlwv2EVZMRiFqxFYiIXHc7Y17WUVFK29M8Ud011HU/SVMgKp4YLcT2S4Lu9dY/wCp3H6tO2A9gNM/fJjaQqig4twnnApFMMcIG5DOOofunNH3d2+3E3IyeZFwVHsUUsASVli3gtLq0t3uBtC4c0yh0ulvpYFlUhtNMHGCeRm7cbar16xt7TQCihq1aopZaYbOlFQEa3IBPPAHPmJz3eDYm16Vu9S5ra6KBTUX5QWyNS/R0DPHHXLT5J7oMLtWPT88rntKMiqp9WUYeyBPfMF0eJ2ncZ/o07dV9gNMn3zP4O3P/dLr7Ft/tSI332VtSrWRrOtpphMFRUFI68nJJKnUCMeErL7D2+oyalQ46lukJPqyg++BOby3V1YnAvatXzlCsQaiUug6GmFZdCLx6Z556pZdi7ANKs1w9xVru1NaeXFNcKCW4aEXrJ5zjd09xUc07l7g1EUroqnDIHxkrgcQdI6QyOEvfk6vq73dWnUr1KiLQRlFRtWCXYZHAdQgWTerdKnfNTdqtSm1MMFNPRxDYznUp7JRNt2jWZr2vnnqoaVu66wgYM1fBAKqOGFHOSvlX2pcUXtlo1qlMMKhbQcZ06cZz6zKE9eq+p6lR6jt5pSztk6VqKQBw7SYHfb60Fai9JiQKiFCRzAYYyM9fGVCy8nnmRinfXK4AA6NA8uXOnLNt6qy2lZ0JVlouykcCCFJBE4babwX5VW+W3GcA+kpGfUVwRA65VpbRthqV6d2gGWRkFGsQOeh1Ohmx1EDPaJv0du061q9xSbkjkahgq6K2VZTyYEYIPZIzye7xPeUHFbHnaL6HIGAwKhlbHVkHiO0GV7eWt8lvblF4JdWxrAf+4Aab+ICH1wJ3ZGybqtb0qrbSuAalNHICW2AXUMQM0s449c8m2ftL5M73F6UemjsooJTBbQCVNR3Ugk4GdIAlh3Z/mVt/Z6X+BZxL58uqmtWurghmdSusYK6mXGMcscIF6r1G2jWtKDVAoa0as7CnSdtfQGPxiMFHSPISM3j3cXZ9S3dKzP513Rg1OimAEZ8g00U5yojyfE/ONNTnC2tRV9QemP3SW8r5IS0I/Pv/lPA0bPadQstGgnnKzjKqThVUc3dvooCR3nqlspbDvmANTaDIetaFKmqj21A5PukZ5KrMfJnuSOnXqMM9iUiURR3cCf1pB7+73XAuntqFU0kpBA7IBrZ3AbGog6VAI5c8wLlb7ruK9KvVvK9Y0SxRXWiq5dSp9Cmp5HtkZ5Wj/yKf2mj/ilP3M21dPtC3R7ms6OampXcFTpQkdXbLf5XP5iv9po/4oFc3e2i1PSlOmatd/5OmDpGB6TOx4KozxPhmXZdmX9QZqXq0c/RoUlOO7VU1Z9eJX/JPahvlNwR0vOCip7ERVY49bOfCeXlG3prU662tBzTwgqVHXGs6iQqqSCF9EknnygWf8Hbn/ul19i2/wBqRm8VndWttVuF2jcOaS6wrpb6Tgjg2mmDj1ETn+zNvXfyigPlVdlavTVlZwQVZgCDwnUfKN/0u7/qj94ge19vLTpIpwzu5006aDLu5GdK9QHWSeAE8KdltGsNVS4S2zxCUaa1GXuNSpkE94XErHk0U17mtXfj5imlJM9RqZdyPYqCWXfS22hUSmliyICSajF9D4GNKodLYzxye6B6/g7c/wDdLr7Ft/tTQpXNa1vkoVLqpXp1KDv+MWmCrIyqNJpovMN1ysHdvb31n/5R/wBqQt/b3ttdUxeVC9R6b6G84amFDLqHFFxk47eUDtlvcB+ImzKvunVLIuT1S0QEREBMYmYgc931tfMXFO5Hov8Ai6nr6ifZ/hnxLfvDs0XFu9I8yMqexhxHvlA2NcF6eluDodDA8+Hb/HVOe9cW/byeJpyam3iUhERKMSIiAmZiIGtf3QpoznqHDvJ5Ca+xbYompvTfpN7eQmjth2qMwRdSUAHfsznHt/8A2TdvVDorryYAiR5lSJzZ6RESV2GEiqNx8nv7avyVm8w5/oVcAZ/XCeMlpE7etPOUnUcCVOk9jDip8QJas4lro25bxLp91YpUamzrk0n1p3NpZc+DGUbyy7R0WaUAeNeooP6CdNvZkKPbFt5UrZKaCtSuBUCqKmKQI1YGrB1cRnMoG/W8ibQukemHWnTp6FDqFYuWLMcZPDgo9k6MvVm0Yam6l8ba8tq/0fOLTfq6FToHwJVvZO+7U2TTrmkXGfNVVqr+koIH3+6cK2BsM3ZdeIREbjy6ZHR4+vB9k6LZ+UWlSo01uKFytVUVamKQK6lADFTq4jIkVnKmlbmht+Vbaho2JpqcNcOKI7dJBZz9lSPaJzXd+oKNxbV29CnXTV3K4ann2awfZNnfPeNdoXCNTV1pUkIUOuljUc9I4yeAAUD1mS2w9kLUolXXKsCrDtBEs1dT2u9YUKjUArVQpKK2dJI44OO3lOWVfKNtRTpeyCsOYNGucH1jgZJ2G+FaxHmLim9emoxTdNPnQo4BaisQGIx6QPskgPKrZfmrr9kP9cClbwb8Xtxb1KFagqI4Cu/ma66RqU5ywwOIHOaGztoPRqirQZ1qp0W00nqIynjoqBRxHI88jnLZvfv/AG11ZVranTuNdRQq6qYVfSU8Tq4DAM1Nx95adiLhalKs3nKiuppoHXARVOTqHHIMAfKTtH6qp/8ABc/CTm5++15c3K0K1rpRlYl1SqmjSMjVrGCDy4Hrm03lRsxzpXQ/8Q/1TzqeVazHKjdMewU0HvZwIH35ULZBTt7jA1pcIgPWyVODKT1jA1fqzV3J0jaD4+laoR7HbP3iVDevep7+rTIQ06VIlkRiC7OwwXfScDAyAM9ZklsypWpPSuqShnpqyOrHSHpvjUoPUwKgg93fAlfLDbNm2qhGZVNRXKqzadQUgnSDgcDKzapTe0qlSCyGkWGCGGaiYyCAeOD4S7f8UbUcKlvdK3IroVveHwZUdtbeW6rXVWklQI9K3RQyhXY0nZ2AXPYYHVt41Js64AJJoVAAOJJ0HkJxLYlIBVV6NctgAKKFUknszpx750p/KZaqOlQux66Q/wBc8/8AipZkcKV0f/Eo+94G/wCT/Yj29KpUqJoqXDh9GQSiKoVFYjhqxknvJlE8pG0RUv3VDkULc0yQfpvl2HsGiSu3PKY7oVtaL0mYYNStpyo7VRGbLesjHfKLZ2jNqAyzMHJJOWZmBySeskwO8bs/zK2/s9P/AALOJ7vWod2B/Lf/ABtL9srf63oW1GnUoXQZKVNG/FDGVUKcHVylL3R9POCMuWweeGckZ7+MC7bFshS2pRA67Sqf76Tz8sHoWn9e/wDlPNjaN0be9oXLUar01tqlNjTUOVZnpsMgkYGAeMrO/e9NK9+TpTp1kNOozv5xAgwUZeGGOTkiBbfJRchrJqWelRrVEI7AzGop8H90qflA2DVp3r3Ap1Ho1gjFkVn0OqhCGC5IBABHDtmvsitXtm+U2xXUV01EfOiogOQCRxVxxw3fxlopeVS3HCpb3KN16VSoue4h8kewQK5upTU39qUSp0Wqay1KogANM4yWUDnLb5XP5iv9po/4p8jypWf5q6/ZD/XK1vzvrb3tutCklcP56m+XQKulGyeIYwJvySXQ03NAnpLVFUDtSoqjPsZGEj/Kbu7WNwt3TptURqYSqEGpkKFiraRxIIYjhyxK9Z1moMlxTqpTqpkKXI0Op5o4zxU8+HES123lctgAK9Goj44mmadRM9x1hvEQKrs+khe3CJV1i5onjRqqAofiSzIAPGdP8ov/AEu7/qm+8SL2b5ULKvVSii19dRgi5RcZPbhzgST8o5xsu6/qiPeIFS8kt0Fr3NE86iUqqd+gGm+PV0PGWjffa97bIlS1oLVXLCoCrMy9asFU5I5g+ycy2bTcFKtJ9FWmdSNjIyRgqw+kh6xLna+U5EAW5tqyuODNSCVKZx1jLBgO7ECD/wCJe0vqi/sLj4SF2lt+veXNN7hAjIjKqhKialZgSenzwQOXbL+PKrZfm7n9kP8AXKhvTvDSvruhUpJUVadJ1bzihOkzKRjic8AYHQdzm6C+r4S2Sp7njoL6pbICIiAiIgfJE59vRsp6FY3VNS1N/wCVUcwfyvV3zoU+SMytqxaMMdbSjUriXMqG0qTjIdfUTg++e4rp+Wv2hLZd7r2lQktRTJ5kDT901TuRZfm/7zfGY9OzhnhNWPiuG4T8tftCYN0g+mv2hLN+BNl+a/vN8Zkbl2X5kfab4x07Haav4Vg3SAZ1rj9ITSa9as3mrZS7n6QHRXvyfvl0G5dlnPmf7zfGTFls+lRXTTRUH9EAZ9fbJjSmfK1eDvM/9TER+PKM2Du8lvQNJsOXB84T9IkYI9XVKXfWNSwcqys9uxyrDjp7mnUBPipSDAhgCDzBGQZpOnExh0anDVtWIjbHhzantCkwyHXxx7jPUXSflr9oS1Vt0rNjk0VB7sr7gZ5/gXZfmR9pvjMunZy9pq/hWflKflr9oTyrVkI9NfES1Hcmy/M/3m+MfgTZfmj9p/jHTsdpq/hyTbFkrEkMvPtEiLbZ7u4SkC7k9Q4DvJnbvwGss/yR+02PvkpY7EoURinTRR3KMn1nrl4rb26KaWp4tMYQO6G7wtrcJzY8XOOZP7gOEh95thF2JH3To6oBynxUt1bmPdNIjDrrWKxiHGLTdp9XX4GdH3f2XoQA/dJxbFB1DwE2FQCSlTN4dga+I7OyUevuy4J5+E7WyAzXayU9XuEDi43cfsPgZu0dhuF6/Cda+QJ2DwEyLFOweAgcXq7vuT1+Bnx+Dj9/gZ2r5AnYPAR8gTsHgIHILHdly3HPgZerDYmlMdw6pZls1HV7hNgIIHIdtbtsXJHb2TUstgup6/AzsdS0VuYHgJ5jZ6dg8BA5Vf7Edl6/CRI3efv8DO2tYoeoeAnx83J2DwEDjNLdxyevwMtmw92dOCful7XZ6DqHgJsLSAgc33h2KzZx3dU1N3thsr5PaOqdPqWqtzHumEtFXkPdAir+1LUivdOeX+wHNTPHn2GdfZAeE8GslJzgeEClbJ2IdGD90ru2N2G1kj7p1tKAE+KlqrcwPAQOI/g+/f4GZp7uvkcPdO0fN6dg8BMjZ6dg8BA5jYUbe2vKTXZprTNvWANQDRr10sDpcNWM++Wj582J+csvCn8JNbTtlCHCg47hOS7c2axckL7oHQqe82xqR1LXtVYdaBdXs0jMpvlB3zp3iLbWxLU9SvVqFWUNpOQihsE8cEnlwxKyNkP2e6blpsF2I4e6BO7qW2vh3Cbu2t2S2WHZ2Sd3W2SUAJEt3ydSMEDwgcQfdxwevwM97Pd9ww5+BnYzs9OweAhdnoOoeAgRG7FqUQA/xylknlTpBeU9YCIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIga916MrV3SXV6I8BEQNYUl/JHgJvWaDsHhEQJ225TbiICIiAiIgf//Z",,,
WESTERN FARM PRESS,"6626456388, Ext 8503",ann.king@farmprogress.com,14920 N State Street,Clarksdale,MS,14920,"Publications, Promotional materials",https://www.farmprogress.com/sites/all/themes/penton_subtheme_westernfarmpress/images/logos/header.png,,,
WEST-LINK/THERMO,9169956745,saustin@west-link.com,3467 Ocean View Boulevard,Glendale,CA,91208,"Food safety, Packaging",https://west-link.com/wp-content/uploads/2019/12/West-Link-Outline-white97x80.png,,,
WILBUR-ELLIS,5412244632,etrejo@wilburellis.com,3300 South Parker Road,Aurora,CO,80014,"Aerial Imagery, Organic, Chemicals, Sustainability, Testing Laboratories, Moisture Measurement, Financial Assistance",https://www.wilburellis.com/wp-content/themes/html5blank-plus-bootstrap-grid/img/logo-white.svg,,,
WILDEYE,5595734388,daniel@mywildeye.com,5811 E Princeton Avenue,Fresno,CA,93727,"Irrigation, Moisture Measurement, Computer software/programs",https://www.mywildeye.com/wp-content/uploads/2020/08/WildeyeLogo-200.png,,,
WILKEY INDUSTRIES,2096560561,don@wilkeyindustries.com,830 S Tegner Road,Turlock,CA,95380,"Mechanical / Engineering Products and Services, Processing Equipment",https://www.wilkeyindustries.com/images/wilkey-industries-inc.png,,,
WISECONN ENGINEERING,2094174245,dhadlich@wiseconn.com,4589 N Marty Avenue,Fresno,CA,93722,"Irrigation, Moisture Measurement, Computer software/programs",https://www.wiseconn.com/wp-content/uploads/2019/08/logo_WiseConn.png,,,
WONDERFUL NURSERIES,6617584777,john.koligian@wonderful.com,27920 McCombs Avenue,Wasco,CA,27920,"Nurseries, Testing Laboratories",https://static.wonderfulnurseries.com/static/content/dam/websites/wonderful-nurseries/wonderful_nurseries_logo.svg,,,
